time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
5.271795272827148,0.0,0.0152441848104868,0.0,2,18.7783,-0.326083,-0.0127866,5235.99,0.0
5.2954206466674805,0.0,0.01371976632943812,0.0,2,18.8254,-0.325772,-0.0128667,5235.99,0.0
5.316642761230469,0.0,0.012347789696494308,0.0,2,18.8673,-0.325439,-0.0129468,5235.99,0.0
5.3381288051605225,0.0,0.011113010726844877,0.0,2,18.9047,-0.325129,-0.0130259,5235.99,0.0
5.360244035720825,0.0,0.01000170965416039,0.0,2,18.9382,-0.324796,-0.0131051,5235.99,0.0
5.381606817245483,0.0,0.009001538688744351,0.0,2,18.9679,-0.324485,-0.0131857,5235.99,0.0
5.40352725982666,0.0,0.008101384819869916,0.0,2,18.994,-0.324174,-0.0132658,5235.99,0.0
5.42576003074646,0.0,0.007291246337882924,0.0,2,19.0169,-0.323841,-0.0133459,5235.99,0.0
5.447564601898193,0.0,0.006562121704094632,0.0,2,19.0376,-0.323509,-0.0134255,5235.99,0.0
5.469735622406006,0.0,0.005905909533685169,0.0,2,19.056,-0.323176,-0.0135085,5235.99,0.0
5.492506980895996,0.0,0.005315318580316652,0.0,2,19.0742,-0.322843,-0.0135972,5235.99,0.0
5.512979984283447,0.0,0.004783786722284987,0.0,2,19.0904,-0.322532,-0.0136864,5235.99,0.0
5.53502631187439,0.0,0.004305408050056489,0.0,2,19.1043,-0.322199,-0.013775,5235.99,0.0
5.557237386703491,0.0,0.0038748672450508396,0.0,2,19.1166,-0.321866,-0.0138647,5235.99,0.0
5.5791473388671875,0.0,0.003487380520545756,0.0,2,19.1275,-0.321533,-0.0139539,5235.99,0.0
5.600818395614624,0.0,0.0031386424684911804,0.0,2,19.1368,-0.3212,-0.0140435,5235.99,0.0
5.623270034790039,0.0,0.0028247782216420624,0.0,2,19.1446,-0.320867,-0.0141322,5235.99,0.0
5.645035028457642,0.0,0.002542300399477856,0.0,2,19.1517,-0.320512,-0.0142218,5235.99,0.0
5.667064189910889,0.0,0.0022880703595300703,0.0,2,19.1573,-0.320179,-0.014311,5235.99,0.0
5.690222501754761,0.0,0.002059263323577063,0.0,2,19.1621,-0.319824,-0.0144002,5235.99,0.0
5.711455821990967,0.0,0.0018533369912193567,0.0,2,19.1661,-0.319491,-0.0144889,5235.99,0.0
5.732888221740723,0.0,0.001668003292097421,0.0,2,19.1694,-0.319136,-0.014579,5235.99,0.0
5.754796981811523,0.0,0.001501202962887679,0.0,2,19.1719,-0.318803,-0.0146682,5235.99,0.0
5.777820110321045,0.0,0.001351082666598911,0.0,2,19.1737,-0.318448,-0.0147573,5235.99,0.0
5.798030614852905,0.0,0.00121597439993902,0.0,2,19.1755,-0.318093,-0.0148465,5235.99,0.0
